id,districtId,name,slug
4164,537,วังหงส์,วังหงส์
4165,537,สวนเขื่อน,สวนเขื่อน
4166,537,ห้วยม้า,ห้วยม้า
4167,537,เหมืองหม้อ,เหมืองหม้อ
4168,538,ทุ่งศรี,ทุ่งศรี
4169,538,น้ำเลา,น้ำเลา
4170,538,บ้านเวียง,บ้านเวียง
4171,538,ไผ่โทน,ไผ่โทน
4172,538,แม่ทราย,แม่ทราย
4173,538,แม่ยางตาล,แม่ยางตาล
4174,538,แม่ยางร้อง,แม่ยางร้อง
4175,538,แม่ยางฮ่อ,แม่ยางฮ่อ
4176,538,ร้องกวาง,ร้องกวาง
4177,538,ร้องเข็ม,ร้องเข็ม
4178,538,ห้วยโรง,ห้วยโรง
4179,539,ต้าผามอก,ต้าผามอก
4180,539,ทุ่งแล้ง,ทุ่งแล้ง
4181,539,บ่อเหล็กลอง,บ่อเหล็กลอง
4182,539,บ้านปิน,บ้านปิน
4183,539,ปากกาง,ปากกาง
4184,539,แม่ปาน,แม่ปาน
4185,539,เวียงต้า,เวียงต้า
4186,539,ห้วยอ้อ,ห้วยอ้อ
4187,539,หัวทุ่ง,หัวทุ่ง
4188,540,นาพูน,นาพูน
4189,540,ป่าสัก,ป่าสัก
4190,540,แม่เกิ๋ง,แม่เกิ๋ง
4191,540,แม่ป้าก,แม่ป้าก
4192,540,แม่พุง,แม่พุง
4193,540,วังชิ้น,วังชิ้น
4194,540,สรอย,สรอย
4195,541,แดนชุมพล,แดนชุมพล
4196,541,เตาปูน,เตาปูน
4197,541,ทุ่งน้าว,ทุ่งน้าว
4198,541,บ้านกลาง,บ้านกลาง
4199,541,บ้านหนุน,บ้านหนุน
4200,541,สะเอียบ,สะเอียบ
4201,541,ห้วยหม้าย,ห้วยหม้าย
4202,541,หัวเมือง,หัวเมือง
4203,542,ดอนมูล,ดอนมูล
4204,542,น้ำชำ,น้ำชำ
4205,542,บ้านกวาง,บ้านกวาง
4206,542,บ้านกาศ,บ้านกาศ
4207,542,บ้านปง,บ้านปง
4208,542,บ้านเหล่า,บ้านเหล่า
4209,542,พระหลวง,พระหลวง
4210,542,ร่องกาศ,ร่องกาศ
4211,542,เวียงทอง,เวียงทอง
4212,542,สบสาย,สบสาย
4213,542,สูงเม่น,สูงเม่น
4214,542,หัวฝาย,หัวฝาย
4215,543,ตำหนักธรรม,ตำหนักธรรม
4216,543,ทุ่งแค้ว,ทุ่งแค้ว
4217,543,น้ำรัด,น้ำรัด
4218,543,แม่คำมี,แม่คำมี
4219,543,วังหลวง,วังหลวง
4220,543,หนองม่วงไข่,หนองม่วงไข่
4221,544,กมลา,กมลา
4222,544,กะทู้,กะทู้
4223,544,ป่าตอง,ป่าตอง
4224,545,เชิงทะเล,เชิงทะเล
4225,545,เทพกระษัตรี,เทพกระษัตรี
4226,545,ป่าคลอก,ป่าคลอก
4227,545,ไม้ขาว,ไม้ขาว
4228,545,ศรีสุนทร,ศรีสุนทร
4229,545,สาคู,สาคู
4230,546,กะรน,กะรน
4231,546,เกาะแก้ว,เกาะแก้ว
4232,546,ฉลอง,ฉลอง
4233,546,ตลาดเหนือ,ตลาดเหนือ
4234,546,ตลาดใหญ่,ตลาดใหญ่
4235,546,รัษฎา,รัษฎา
4236,546,ราไวย์,ราไวย์
4237,546,วิชิต,วิชิต
4238,547,กุดใส้จ่อ,กุดใส้จ่อ
4239,547,ขามเฒ่าพัฒนา,ขามเฒ่าพัฒนา
4240,547,ขามเรียง,ขามเรียง
4241,547,เขวาใหญ่,เขวาใหญ่
4242,547,คันธารราษฎร์,คันธารราษฎร์
4243,547,โคกพระ,โคกพระ
4244,547,ท่าขอนยาง,ท่าขอนยาง
4245,547,นาสีนวน,นาสีนวน
4246,547,มะค่า,มะค่า
4247,547,ศรีสุข,ศรีสุข
4248,548,กุดรัง,กุดรัง
4249,548,นาโพธิ์,นาโพธิ์
4250,548,เลิงแฝก,เลิงแฝก
4251,548,หนองแวง,หนองแวง
4252,548,ห้วยเตย,ห้วยเตย
4253,549,แกดำ,แกดำ
4254,549,โนนภิบาล,โนนภิบาล
4255,549,มิตรภาพ,มิตรภาพ
4256,549,วังแสง,วังแสง
4257,549,หนองกุง,หนองกุง
4258,550,แก้งแก,แก้งแก
4259,550,เขวาไร่,เขวาไร่
4260,550,เขื่อน,เขื่อน
4261,550,ดอนกลาง,ดอนกลาง
4262,550,แพง,แพง
4263,550,โพนงาม,โพนงาม
4264,550,ยางท่าแจ้ง,ยางท่าแจ้ง
4265,550,ยางน้อย,ยางน้อย
4266,550,เลิงใต้,เลิงใต้
4267,550,วังยาว,วังยาว
4268,550,หนองกุงสวรรค์,หนองกุงสวรรค์
4269,550,หนองบอน,หนองบอน
4270,550,หนองบัว,หนองบัว
4271,550,หนองเหล็ก,หนองเหล็ก
4272,550,หัวขวาง,หัวขวาง
4273,550,เหล่า,เหล่า
4274,550,แห่ใต้,แห่ใต้
4275,551,กุดปลาดุก,กุดปลาดุก
4276,551,ชื่นชม,ชื่นชม
4277,551,หนองกุง,หนองกุง
4278,551,เหล่าดอกไม้,เหล่าดอกไม้
4279,552,กู่ทอง,กู่ทอง
4280,552,เชียงยืน,เชียงยืน
4281,552,ดอนเงิน,ดอนเงิน
4282,552,นาทอง,นาทอง
4283,552,โพนทอง,โพนทอง
4284,552,เสือเฒ่า,เสือเฒ่า
4285,552,หนองซอน,หนองซอน
4286,552,เหล่าบัวบาน,เหล่าบัวบาน
4287,553,เขวาไร่,เขวาไร่
4288,553,นาเชือก,นาเชือก
4289,553,ปอพาน,ปอพาน
4290,553,สันป่าตอง,สันป่าตอง
4291,553,สำโรง,สำโรง
4292,553,หนองกุง,หนองกุง
4293,553,หนองแดง,หนองแดง
4294,553,หนองโพธิ์,หนองโพธิ์
4295,553,หนองเม็ก,หนองเม็ก
4296,553,หนองเรือ,หนองเรือ
4297,554,กู่สันตรัตน์,กู่สันตรัตน์
4298,554,ดงดวน,ดงดวน
4299,554,ดงบัง,ดงบัง
4300,554,ดงยาง,ดงยาง
4301,554,นาดูน,นาดูน
4302,554,พระธาตุ,พระธาตุ
4303,554,หนองคู,หนองคู
4304,554,หนองไผ่,หนองไผ่
4305,554,หัวดง,หัวดง
4306,555,กำพี้,กำพี้
4307,555,ดอนงัว,ดอนงัว
4308,555,โนนแดง,โนนแดง
4309,555,โนนราษี,โนนราษี
4310,555,บรบือ,บรบือ
4311,555,บ่อใหญ่,บ่อใหญ่
4312,555,บัวมาศ,บัวมาศ
4313,555,ยาง,ยาง
4314,555,วังไชย,วังไชย
4315,555,วังใหม่,วังใหม่
4316,555,หนองโก,หนองโก
4317,555,หนองคูขาด,หนองคูขาด
4318,555,หนองจิก,หนองจิก
4319,555,หนองม่วง,หนองม่วง
4320,555,หนองสิม,หนองสิม
4321,556,ก้ามปู,ก้ามปู
4322,556,นาสีนวล,นาสีนวล
4323,556,ปะหลาน,ปะหลาน
4324,556,ภารแอ่น,ภารแอ่น
4325,556,เม็กดำ,เม็กดำ
4326,556,เมืองเตา,เมืองเตา
4327,556,เมืองเสือ,เมืองเสือ
4328,556,ราษฎร์เจริญ,ราษฎร์เจริญ
4329,556,ราษฎร์พัฒนา,ราษฎร์พัฒนา
4330,556,ลานสะแก,ลานสะแก
4331,556,เวียงชัย,เวียงชัย
4332,556,เวียงสะอาด,เวียงสะอาด
4333,556,หนองบัว,หนองบัว
4334,556,หนองบัวแก้ว,หนองบัวแก้ว
4335,557,เกิ้ง,เกิ้ง
4336,557,แก่งเลิงจาน,แก่งเลิงจาน
4337,557,เขวา,เขวา
4338,557,โคกก่อ,โคกก่อ
4339,557,ดอนหว่าน,ดอนหว่าน
4340,557,ตลาด,ตลาด
4341,557,ท่าตูม,ท่าตูม
4342,557,ท่าสองคอน,ท่าสองคอน
4343,557,บัวค้อ,บัวค้อ
4344,557,ลาดพัฒนา,ลาดพัฒนา
4345,557,แวงน่าง,แวงน่าง
4346,557,หนองโน,หนองโน
4347,557,หนองปลิง,หนองปลิง
4348,557,ห้วยแอ่ง,ห้วยแอ่ง
4349,558,ดงเมือง,ดงเมือง
4350,558,นาภู,นาภู
4351,558,บ้านกู่,บ้านกู่
4352,558,ยางสีสุราช,ยางสีสุราช
4353,558,แวงดง,แวงดง
4354,558,สร้างแซ่ง,สร้างแซ่ง
4355,558,หนองบัวสันตุ,หนองบัวสันตุ
4356,559,ขามป้อม,ขามป้อม
4357,559,แคน,แคน
4358,559,โคกสีทองหลาง,โคกสีทองหลาง
4359,559,งัวบา,งัวบา
4360,559,ดงใหญ่,ดงใหญ่
4361,559,นาข่า,นาข่า
4362,559,บ้านหวาย,บ้านหวาย
4363,559,ประชาพัฒนา,ประชาพัฒนา
4364,559,โพธิ์ชัย,โพธิ์ชัย
4365,559,เสือโก้ก,เสือโก้ก
4366,559,หนองทุ่ม,หนองทุ่ม
4367,559,หนองแสง,หนองแสง
4368,559,หนองแสน,หนองแสน
4369,559,หนองไฮ,หนองไฮ
4370,559,หัวเรือ,หัวเรือ
4371,560,คำชะอี,คำชะอี
4372,560,คำบก,คำบก
4373,560,น้ำเที่ยง,น้ำเที่ยง
4374,560,บ้านค้อ,บ้านค้อ
4375,560,บ้านซ่ง,บ้านซ่ง
4376,560,บ้านเหล่า,บ้านเหล่า
4377,560,โพนงาม,โพนงาม
4378,560,หนองเอี่ยน,หนองเอี่ยน
4379,560,เหล่าสร้างถ่อ,เหล่าสร้างถ่อ
4380,561,กกตูม,กกตูม
4381,561,ชะโนดน้อย,ชะโนดน้อย
4382,561,ดงหลวง,ดงหลวง
4383,561,พังแดง,พังแดง
4384,561,หนองแคน,หนองแคน
4385,561,หนองบัว,หนองบัว
4386,562,ดอนตาล,ดอนตาล
4387,562,นาสะเม็ง,นาสะเม็ง
4388,562,บ้านแก้ง,บ้านแก้ง
4389,562,บ้านบาก,บ้านบาก
4390,562,ป่าไร่,ป่าไร่
4391,562,โพธิ์ไทร,โพธิ์ไทร
4392,562,เหล่าหมี,เหล่าหมี
4393,563,กกแดง,กกแดง
4394,563,โชคชัย,โชคชัย
4395,563,นากอก,นากอก
4396,563,นาอุดม,นาอุดม
4397,563,นิคมคำสร้อย,นิคมคำสร้อย
4398,563,ร่มเกล้า,ร่มเกล้า
4399,563,หนองแวง,หนองแวง
4400,564,กุดแข้,กุดแข้
4401,564,คำป่าหลาย,คำป่าหลาย
4402,564,คำอาฮวน,คำอาฮวน
4403,564,ดงมอน,ดงมอน
4404,564,ดงเย็น,ดงเย็น
4405,564,นาสีนวน,นาสีนวน
4406,564,นาโสก,นาโสก
4407,564,บางทรายใหญ่,บางทรายใหญ่
4408,564,บ้านโคก,บ้านโคก
4409,564,ผึ่งแดด,ผึ่งแดด
4410,564,โพนทราย,โพนทราย
4411,564,มุกดาหาร,มุกดาหาร
4412,564,ศรีบุญเรือง,ศรีบุญเรือง
4413,565,โนนยาง,โนนยาง
4414,565,บ้านเป้า,บ้านเป้า
4415,565,ภูวง,ภูวง
4416,565,หนองสูง,หนองสูง
4417,565,หนองสูงใต้,หนองสูงใต้
4418,565,หนองสูงเหนือ,หนองสูงเหนือ
4419,566,ชะโนด,ชะโนด
4420,566,ดงหมู,ดงหมู
4421,566,บางทรายน้อย,บางทรายน้อย
4422,566,ป่งขาม,ป่งขาม
4423,566,หว้านใหญ่,หว้านใหญ่
4424,567,ขุนยวม,ขุนยวม
4425,567,เมืองปอน,เมืองปอน
4426,567,แม่กิ๊,แม่กิ๊
4427,567,แม่เงา,แม่เงา
4428,567,แม่ยวมน้อย,แม่ยวมน้อย
4429,567,แม่อูคอ,แม่อูคอ
4430,568,ถ้ำลอด,ถ้ำลอด
4431,568,นาปู่ป้อม,นาปู่ป้อม
4432,568,ปางมะผ้า,ปางมะผ้า
4433,568,สบป่อง,สบป่อง
4434,569,ทุ่งยาว,ทุ่งยาว
4435,569,โป่งสา,โป่งสา
4436,569,เมืองแปง,เมืองแปง
4437,569,แม่นาเติง,แม่นาเติง
4438,569,แม่ฮี้,แม่ฮี้
4439,569,เวียงใต้,เวียงใต้
4440,569,เวียงเหนือ,เวียงเหนือ
4441,570,จองคำ,จองคำ
4442,570,ปางหมู,ปางหมู
4443,570,ผาบ่อง,ผาบ่อง
4444,570,หมอกจำแป่,หมอกจำแป่
4445,570,ห้วยปูลิง,ห้วยปูลิง
4446,570,ห้วยโป่ง,ห้วยโป่ง
4447,570,ห้วยผา,ห้วยผา
4448,571,ขุนแม่ลาน้อย,ขุนแม่ลาน้อย
4449,571,ท่าผาปุ้ม,ท่าผาปุ้ม
4450,571,แม่โถ,แม่โถ
4451,571,แม่นาจาง,แม่นาจาง
4452,571,แม่ลาน้อย,แม่ลาน้อย
4453,571,แม่ลาหลวง,แม่ลาหลวง
4454,571,สันติคีรี,สันติคีรี
4455,571,ห้วยห้อม,ห้วยห้อม
4456,572,บ้านกาศ,บ้านกาศ
4457,572,ป่าแป๋,ป่าแป๋
4458,572,แม่คง,แม่คง
4459,572,แม่ยวม,แม่ยวม
4460,572,แม่สะเรียง,แม่สะเรียง
4461,572,แม่เหาะ,แม่เหาะ
4462,572,เสาหิน,เสาหิน
4463,573,กองก๋อย,กองก๋อย
4464,573,ป่าโปง,ป่าโปง
4465,573,แม่คะตวน,แม่คะตวน
4466,573,แม่สวด,แม่สวด
4467,573,แม่สามแลบ,แม่สามแลบ
4468,573,สบเมย,สบเมย
4469,574,กำแมด,กำแมด
4470,574,กุดชุม,กุดชุม
4471,574,คำน้ำสร้าง,คำน้ำสร้าง
4472,574,นาโส่,นาโส่
4473,574,โนนเปือย,โนนเปือย
4474,574,โพนงาม,โพนงาม
4475,574,หนองหมี,หนองหมี
4476,574,หนองแหน,หนองแหน
4477,574,ห้วยแก้ง,ห้วยแก้ง
4478,575,กุดน้ำใส,กุดน้ำใส
4479,575,ค้อวัง,ค้อวัง
4480,575,น้ำอ้อม,น้ำอ้อม
4481,575,ฟ้าห่วน,ฟ้าห่วน
4482,576,กุดกุง,กุดกุง
4483,576,กู่จาน,กู่จาน
4484,576,แคนน้อย,แคนน้อย
4485,576,ดงแคนใหญ่,ดงแคนใหญ่
4486,576,ดงเจริญ,ดงเจริญ
4487,576,ทุ่งมน,ทุ่งมน
4488,576,นาแก,นาแก
4489,576,นาคำ,นาคำ
4490,576,โพนทัน,โพนทัน
4491,576,ย่อ,ย่อ
4492,576,ลุมพุก,ลุมพุก
4493,576,สงเปือย,สงเปือย
4494,576,เหล่าไฮ,เหล่าไฮ
4495,577,ดงมะไฟ,ดงมะไฟ
4496,577,ดู่ลาด,ดู่ลาด
4497,577,ทรายมูล,ทรายมูล
4498,577,นาเวียง,นาเวียง
4499,577,ไผ่,ไผ่
4500,578,คำเตย,คำเตย
4501,578,คำไผ่,คำไผ่
4502,578,ไทยเจริญ,ไทยเจริญ
4503,578,น้ำคำ,น้ำคำ
4504,578,ส้มผ่อ,ส้มผ่อ
4505,579,กระจาย,กระจาย
4506,579,โคกนาโก,โคกนาโก
4507,579,เชียงเพ็ง,เชียงเพ็ง
4508,579,โพธิ์ไทร,โพธิ์ไทร
4509,579,ศรีฐาน,ศรีฐาน
4510,580,คูเมือง,คูเมือง
4511,580,โนนทราย,โนนทราย
4512,580,บากเรือ,บากเรือ
4513,580,บึงแก,บึงแก
4514,580,ผือฮี,ผือฮี
4515,580,พระเสาร์,พระเสาร์
4516,580,ฟ้าหยาด,ฟ้าหยาด
4517,580,ม่วง,ม่วง
4518,580,สงยาง,สงยาง
4519,580,หัวเมือง,หัวเมือง
4520,581,ขั้นไดใหญ่,ขั้นไดใหญ่
4521,581,ขุมเงิน,ขุมเงิน
4522,581,เขื่องคำ,เขื่องคำ
4523,581,ค้อเหนือ,ค้อเหนือ
4524,581,ดู่ทุ่ง,ดู่ทุ่ง
4525,581,เดิด,เดิด
4526,581,ตาดทอง,ตาดทอง
4527,581,ทุ่งแต้,ทุ่งแต้
4528,581,ทุ่งนางโอก,ทุ่งนางโอก
4529,581,นาสะไมย์,นาสะไมย์
4530,581,น้ำคำใหญ่,น้ำคำใหญ่
4531,581,ในเมือง,ในเมือง
4532,581,สำราญ,สำราญ
4533,581,สิงห์,สิงห์
4534,581,หนองคู,หนองคู
4535,581,หนองเป็ด,หนองเป็ด
4536,581,หนองเรือ,หนองเรือ
4537,581,หนองหิน,หนองหิน
4538,582,กุดเชียงหมี,กุดเชียงหมี
4539,582,กุดแห่,กุดแห่
4540,582,โคกสำราญ,โคกสำราญ
4541,582,บุ่งค้า,บุ่งค้า
4542,582,ศรีแก้ว,ศรีแก้ว
4543,582,สร้างมิ่ง,สร้างมิ่ง
4544,582,สวาท,สวาท
4545,582,สามแยก,สามแยก
4546,582,สามัคคี,สามัคคี
4547,582,ห้องแซง,ห้องแซง
4548,583,กรงปินัง,กรงปินัง
4549,583,ปุโรง,ปุโรง
4550,583,สะเอะ,สะเอะ
4551,583,ห้วยกระทิง,ห้วยกระทิง
4552,584,กาบัง,กาบัง
4553,584,บาละ,บาละ
4554,585,คีรีเขต,คีรีเขต
4555,585,ธารโต,ธารโต
4556,585,บ้านแหร,บ้านแหร
4557,585,แม่หวาด,แม่หวาด
4558,586,เขื่อนบางลาง,เขื่อนบางลาง
4559,586,ตลิ่งชัน,ตลิ่งชัน
4560,586,ตาเนาะปูเต๊ะ,ตาเนาะปูเต๊ะ
4561,586,ถ้ำทะลุ,ถ้ำทะลุ
4562,586,บันนังสตา,บันนังสตา
4563,586,บาเจาะ,บาเจาะ
4564,587,ตาเนาะแมเราะ,ตาเนาะแมเราะ
4565,587,ธารน้ำทิพย์,ธารน้ำทิพย์
4566,587,เบตง,เบตง
4567,587,ยะรม,ยะรม
4568,587,อัยเยอร์เวง,อัยเยอร์เวง
4569,588,ตาเซะ,ตาเซะ
4570,588,ท่าสาป,ท่าสาป
4571,588,บันนังสาเรง,บันนังสาเรง
4572,588,บุดี,บุดี
4573,588,เปาะเส้ง,เปาะเส้ง
4574,588,พร่อน,พร่อน
4575,588,ยะลา,ยะลา
4576,588,ยุโป,ยุโป
4577,588,ลำพะยา,ลำพะยา
4578,588,ลำใหม่,ลำใหม่
4579,588,ลิดล,ลิดล
4580,588,สะเตง,สะเตง
4581,588,สะเตงนอก,สะเตงนอก
4582,588,หน้าถ้ำ,หน้าถ้ำ
4583,589,กาตอง,กาตอง
4584,589,ตาชี,ตาชี
4585,589,บาโงยซิแน,บาโงยซิแน
4586,589,บาโร๊ะ,บาโร๊ะ
4587,589,ปะแต,ปะแต
4588,589,ยะหา,ยะหา
4589,589,ละแอ,ละแอ
4590,590,กอตอตือร๊ะ,กอตอตือร๊ะ
4591,590,กายูบอเกาะ,กายูบอเกาะ
4592,590,กาลอ,กาลอ
4593,590,กาลูปัง,กาลูปัง
4594,590,เกะรอ,เกะรอ
4595,590,โกตาบารู,โกตาบารู
4596,590,จะกว๊ะ,จะกว๊ะ
4597,590,ตะโล๊ะหะลอ,ตะโล๊ะหะลอ
4598,590,ท่าธง,ท่าธง
4599,590,เนินงาม,เนินงาม
4600,590,บาโงย,บาโงย
4601,590,บาลอ,บาลอ
4602,590,บือมัง,บือมัง
4603,590,ยะต๊ะ,ยะต๊ะ
4604,590,วังพญา,วังพญา
4605,590,อาซ่อง,อาซ่อง
4606,591,กำแพง,กำแพง
4607,591,กู่กาสิงห์,กู่กาสิงห์
4608,591,เกษตรวิสัย,เกษตรวิสัย
4609,591,ดงครั่งน้อย,ดงครั่งน้อย
4610,591,ดงครั่งใหญ่,ดงครั่งใหญ่
4611,591,ทุ่งทอง,ทุ่งทอง
4612,591,น้ำอ้อม,น้ำอ้อม
4613,591,โนนสว่าง,โนนสว่าง
4614,591,บ้านฝาง,บ้านฝาง
4615,591,เมืองบัว,เมืองบัว
4616,591,สิงห์โคก,สิงห์โคก
4617,591,หนองแวง,หนองแวง
4618,591,เหล่าหลวง,เหล่าหลวง
4619,592,โคกล่าม,โคกล่าม
4620,592,ดงกลาง,ดงกลาง
4621,592,ดงแดง,ดงแดง
4622,592,ดู่น้อย,ดู่น้อย
4623,592,น้ำใส,น้ำใส
4624,592,ป่าสังข์,ป่าสังข์
4625,592,เมืองหงส์,เมืองหงส์
4626,592,ลิ้นฟ้า,ลิ้นฟ้า
4627,592,ศรีโคตร,ศรีโคตร
4628,592,หนองผือ,หนองผือ
4629,592,หัวช้าง,หัวช้าง
4630,592,อีง่อง,อีง่อง
4631,593,จังหาร,จังหาร
4632,593,ดงสิงห์,ดงสิงห์
4633,593,ดินดำ,ดินดำ
4634,593,ปาฝา,ปาฝา
4635,593,ผักแว่น,ผักแว่น
4636,593,ม่วงลาด,ม่วงลาด
4637,593,ยางใหญ่,ยางใหญ่
4638,593,แสนชาติ,แสนชาติ
4639,594,เชียงขวัญ,เชียงขวัญ
4640,594,บ้านเขือง,บ้านเขือง
4641,594,พระเจ้า,พระเจ้า
4642,594,พระธาตุ,พระธาตุ
4643,594,พลับพลา,พลับพลา
4644,594,หมูม้น,หมูม้น
4645,595,ทุ่งเขาหลวง,ทุ่งเขาหลวง
4646,595,เทอดไทย,เทอดไทย
4647,595,บึงงาม,บึงงาม
4648,595,มะบ้า,มะบ้า
4649,595,เหล่า,เหล่า
4650,596,เขวาทุ่ง,เขวาทุ่ง
4651,596,ธงธานี,ธงธานี
4652,596,ธวัชบุรี,ธวัชบุรี
4653,596,นิเวศน์,นิเวศน์
4654,596,บึงนคร,บึงนคร
4655,596,ไพศาล,ไพศาล
4656,596,มะอึ,มะอึ
4657,596,เมืองน้อย,เมืองน้อย
4658,596,ราชธานี,ราชธานี
4659,596,หนองไผ่,หนองไผ่
4660,596,หนองพอก,หนองพอก
4661,596,อุ่มเม้า,อุ่มเม้า
4662,597,ขี้เหล็ก,ขี้เหล็ก
4663,597,ดอกล้ำ,ดอกล้ำ
4664,597,โนนสง่า,โนนสง่า
4665,597,โนนสวรรค์,โนนสวรรค์
4666,597,บัวแดง,บัวแดง
4667,597,โพนสูง,โพนสูง
4668,597,สระบัว,สระบัว
4669,597,หนองแคน,หนองแคน
4670,598,กุดน้ำใส,กุดน้ำใส
4671,598,ค้อใหญ่,ค้อใหญ่
4672,598,คำไฮ,คำไฮ
4673,598,โคกสว่าง,โคกสว่าง
4674,598,ชานุวรรณ,ชานุวรรณ
4675,598,นานวล,นานวล
4676,598,พนมไพร,พนมไพร
4677,598,โพธิ์ชัย,โพธิ์ชัย
4678,598,โพธิ์ใหญ่,โพธิ์ใหญ่
4679,598,วารีสวัสดิ์,วารีสวัสดิ์
4680,598,สระแก้ว,สระแก้ว
4681,598,แสนสุข,แสนสุข
4682,598,หนองทัพไทย,หนองทัพไทย
4683,599,ขามเปี้ย,ขามเปี้ย
4684,599,คำพอุง,คำพอุง
4685,599,เชียงใหม่,เชียงใหม่
4686,599,ดอนโอง,ดอนโอง
4687,599,บัวคำ,บัวคำ
4688,599,โพธิ์ศรี,โพธิ์ศรี
4689,599,สะอาด,สะอาด
4690,599,หนองตาไก้,หนองตาไก้
4691,599,อัคคะคำ,อัคคะคำ
4692,600,ท่าหาดยาว,ท่าหาดยาว
4693,600,โพนทราย,โพนทราย
4694,600,ยางคำ,ยางคำ
4695,600,ศรีสว่าง,ศรีสว่าง
4696,600,สามขา,สามขา
4697,601,คำนาดี,คำนาดี
4698,601,โคกกกม่วง,โคกกกม่วง
4699,601,โคกสูง,โคกสูง
4700,601,นาอุดม,นาอุดม
4701,601,โนนชัยศรี,โนนชัยศรี
4702,601,พรมสวรรค์,พรมสวรรค์
4703,601,โพธิ์ทอง,โพธิ์ทอง
4704,601,โพธิ์ศรีสว่าง,โพธิ์ศรีสว่าง
4705,601,วังสามัคคี,วังสามัคคี
4706,601,แวง,แวง
4707,601,สระนกแก้ว,สระนกแก้ว
4708,601,สว่าง,สว่าง
4709,601,หนองใหญ่,หนองใหญ่
4710,601,อุ่มเม่า,อุ่มเม่า
4711,602,ชมสะอาด,ชมสะอาด
4712,602,ชุมพร,ชุมพร
4713,602,บุ่งเลิศ,บุ่งเลิศ
4714,602,เมยวดี,เมยวดี
4715,603,ขอนแก่น,ขอนแก่น
4716,603,แคนใหญ่,แคนใหญ่
4717,603,ดงลาน,ดงลาน
4718,603,นาโพธิ์,นาโพธิ์
4719,603,โนนตาล,โนนตาล
4720,603,โนนรัง,โนนรัง
4721,603,ในเมือง,ในเมือง
4722,603,ปอภาร,ปอภาร
4723,603,เมืองทอง,เมืองทอง
4724,603,รอบเมือง,รอบเมือง
4725,603,สะอาดสมบูรณ์,สะอาดสมบูรณ์
4726,603,สีแก้ว,สีแก้ว
4727,603,หนองแก้ว,หนองแก้ว
4728,603,หนองแวง,หนองแวง
4729,603,เหนือเมือง,เหนือเมือง
4730,604,กกกุง,กกกุง
4731,604,คูเมือง,คูเมือง
4732,604,เมืองสรวง,เมืองสรวง
4733,604,หนองผือ,หนองผือ
4734,604,หนองหิน,หนองหิน
4735,605,บ้านบาก,บ้านบาก
4736,605,โพธิ์ทอง,โพธิ์ทอง
4737,605,โพธิ์สัย,โพธิ์สัย
4738,605,เมืองเปลือย,เมืองเปลือย
4739,605,ศรีสมเด็จ,ศรีสมเด็จ
4740,605,สวนจิก,สวนจิก
4741,605,หนองแวงควง,หนองแวงควง
4742,605,หนองใหญ่,หนองใหญ่
4743,606,จำปาขัน,จำปาขัน
4744,606,ช้างเผือก,ช้างเผือก
4745,606,ดอกไม้,ดอกไม้
4746,606,ทุ่งกุลา,ทุ่งกุลา
4747,606,ทุ่งศรีเมือง,ทุ่งศรีเมือง
4748,606,ทุ่งหลวง,ทุ่งหลวง
4749,606,นาใหญ่,นาใหญ่
4750,606,น้ำคำ,น้ำคำ
4751,606,บ่อพันขัน,บ่อพันขัน
4752,606,เมืองทุ่ง,เมืองทุ่ง
4753,606,สระคู,สระคู
4754,606,ห้วยหินลาด,ห้วยหินลาด
4755,606,หัวช้าง,หัวช้าง
4756,606,หัวโทน,หัวโทน
4757,606,หินกอง,หินกอง
4758,607,กลาง,กลาง
4759,607,เกาะแก้ว,เกาะแก้ว
4760,607,ขวัญเมือง,ขวัญเมือง
4761,607,ขวาว,ขวาว
4762,607,ท่าม่วง,ท่าม่วง
4763,607,นางาม,นางาม
4764,607,นาแซง,นาแซง
4765,607,นาเมือง,นาเมือง
4766,607,นาเลิง,นาเลิง
4767,607,บึงเกลือ,บึงเกลือ
4768,607,พรสวรรค์,พรสวรรค์
4769,607,โพธิ์ทอง,โพธิ์ทอง
4770,607,ภูเงิน,ภูเงิน
4771,607,เมืองไพร,เมืองไพร
4772,607,วังหลวง,วังหลวง
4773,607,ศรีวิลัย,ศรีวิลัย
4774,607,หนองหลวง,หนองหลวง
4775,607,เหล่าน้อย,เหล่าน้อย
4776,608,กกโพธิ์,กกโพธิ์
4777,608,โคกสว่าง,โคกสว่าง
4778,608,ท่าสีดา,ท่าสีดา
4779,608,บึงงาม,บึงงาม
4780,608,ผาน้ำย้อย,ผาน้ำย้อย
4781,608,ภูเขาทอง,ภูเขาทอง
4782,608,รอบเมือง,รอบเมือง
4783,608,หนองขุ่นใหญ่,หนองขุ่นใหญ่
4784,608,หนองพอก,หนองพอก
4785,609,ดูกอึ่ง,ดูกอึ่ง
4786,609,เด่นราษฎร์,เด่นราษฎร์
4787,609,สาวแห,สาวแห
4788,609,หนองฮี,หนองฮี
4789,610,ขี้เหล็ก,ขี้เหล็ก
4790,610,บ้านแจ้ง,บ้านแจ้ง
4791,610,บ้านดู่,บ้านดู่
4792,610,โพนเมือง,โพนเมือง
4793,610,หนองขาม,หนองขาม
4794,610,หนองบัว,หนองบัว
4795,610,หนองหมื่นถ่าน,หนองหมื่นถ่าน
4796,610,หน่อม,หน่อม
4797,610,โหรา,โหรา
4798,610,อาจสามารถ,อาจสามารถ
